@RELATION ner

@ATTRIBUTE 164 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 156 NUMERIC
@ATTRIBUTE 169 NUMERIC
@ATTRIBUTE 94 NUMERIC
@ATTRIBUTE 67 NUMERIC
@ATTRIBUTE 95 NUMERIC
@ATTRIBUTE 157 NUMERIC
@ATTRIBUTE 158 NUMERIC
@ATTRIBUTE 66 NUMERIC
@ATTRIBUTE 159 NUMERIC
@ATTRIBUTE 160 NUMERIC
@ATTRIBUTE 171 NUMERIC
@ATTRIBUTE 161 NUMERIC
@ATTRIBUTE 144 NUMERIC
@ATTRIBUTE 155 NUMERIC
@ATTRIBUTE 162 NUMERIC
@ATTRIBUTE 167 NUMERIC
@ATTRIBUTE 53 NUMERIC
@ATTRIBUTE 88 NUMERIC
@ATTRIBUTE 170 NUMERIC
@ATTRIBUTE 74 NUMERIC
@ATTRIBUTE 75 NUMERIC
@ATTRIBUTE 51 NUMERIC
@ATTRIBUTE 87 NUMERIC
@ATTRIBUTE 93 NUMERIC
@ATTRIBUTE 82 NUMERIC
@ATTRIBUTE 65 NUMERIC
@ATTRIBUTE 83 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 81 NUMERIC
@ATTRIBUTE 86 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 64 NUMERIC
@ATTRIBUTE 175 NUMERIC
@ATTRIBUTE 85 NUMERIC
@ATTRIBUTE 115 NUMERIC
@ATTRIBUTE 39 NUMERIC
@ATTRIBUTE 166 NUMERIC
@ATTRIBUTE 76 NUMERIC
@ATTRIBUTE 101 NUMERIC
@ATTRIBUTE 68 NUMERIC
@ATTRIBUTE 122 NUMERIC
@ATTRIBUTE 89 NUMERIC
@ATTRIBUTE 58 NUMERIC
@ATTRIBUTE 59 NUMERIC
@ATTRIBUTE 38 NUMERIC
@ATTRIBUTE 46 NUMERIC
@ATTRIBUTE 172 NUMERIC
@ATTRIBUTE 145 NUMERIC
@ATTRIBUTE 55 NUMERIC
@ATTRIBUTE 47 NUMERIC
@ATTRIBUTE 90 NUMERIC
@ATTRIBUTE 80 NUMERIC
@ATTRIBUTE 69 NUMERIC
@ATTRIBUTE 60 NUMERIC
@ATTRIBUTE 109 NUMERIC
@ATTRIBUTE 110 NUMERIC
@ATTRIBUTE 149 NUMERIC
@ATTRIBUTE 54 NUMERIC
@ATTRIBUTE 48 NUMERIC
@ATTRIBUTE 141 NUMERIC
@ATTRIBUTE 37 NUMERIC
@ATTRIBUTE 150 NUMERIC
@ATTRIBUTE 52 NUMERIC
@ATTRIBUTE 29 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 117 NUMERIC
@ATTRIBUTE 137 NUMERIC
@ATTRIBUTE 121 NUMERIC
@ATTRIBUTE 113 NUMERIC
@ATTRIBUTE 43 NUMERIC
@ATTRIBUTE 103 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 63 NUMERIC
@ATTRIBUTE 73 NUMERIC
@ATTRIBUTE class  {Y, N}

@DATA
-1.0, -1.0, -1.0, -0.079, 1.0, 0.689, 1.0, -1.0, -1.0, -0.578, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -0.667, -1.0, -1.0, -1.0, -1.0, -0.6, 1.0, -1.0, 0.478, -1.0, -1.0, -1.0, -0.25, -1.0, -1.0, -1.0, -0.714, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -0.714, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.5, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
-1.0, -1.0, -1.0, -0.079, 1.0, 1.0, 1.0, -1.0, -1.0, 0.689, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -0.714, -1.0, -1.0, -1.0, -1.0, -0.667, 1.0, -1.0, -0.578, -1.0, -1.0, -1.0, -0.6, -1.0, 0.478, -0.261, -0.25, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -0.5, -1.0, -1.0, 1.0, -1.0, -0.805, -1.0, -1.0, -1.0, -0.6, -1.0, -0.367, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
-1.0, -1.0, -1.0, -1.0, 1.0, 0.478, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.402, 1.0, -0.667, 1.0, -1.0, -1.0, -1.0, -0.6, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, ?, -1.0, -0.578, -0.261, -0.714, -1.0, 1.0, -1.0, -1.0, -1.0, -0.367, -1.0, -0.429, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.667, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
1.0, -1.0, -1.0, -1.0, -1.0, 0.267, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.556, 0.078, -1.0, -1.0, -1.0, ?, 1.0, -1.0, -0.367, -1.0, -1.0, -1.0, -0.636, 1.0, 0.478, -1.0, -0.429, -1.0, 1.0, -1.0, -1.0, -1.0, -0.578, -1.0, -0.333, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.333, -1.0, 0.9, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, N
-1.0, -1.0, -1.0, -1.0, 1.0, -0.578, 1.0, -1.0, -1.0, -0.578, -1.0, -1.0, 0.062, -1.0, -1.0, -1.0, -1.0, -0.28, 1.0, -0.714, -1.0, -1.0, -1.0, -1.0, -0.6, 1.0, -1.0, 0.267, -1.0, -1.0, -1.0, -0.5, -1.0, 0.689, -0.087, -0.6, 1.0, 1.0, -1.0, -1.0, 1.0, -0.156, -1.0, -0.333, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.333, -1.0, 0.689, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, N
-1.0, -1.0, -1.0, -1.0, 1.0, -0.578, -1.0, -1.0, -1.0, 0.689, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.28, 1.0, -0.5, -1.0, -1.0, -1.0, -1.0, -0.333, 1.0, -1.0, -0.156, -1.0, -1.0, -1.0, -0.333, -1.0, -0.578, -0.087, -0.714, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, ?, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.6, -1.0, 0.478, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
-1.0, -1.0, -1.0, -1.0, 1.0, -0.578, 1.0, -1.0, -1.0, -0.578, -1.0, -1.0, 0.062, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.714, -1.0, -1.0, -1.0, -1.0, -0.6, 1.0, -1.0, 0.689, -1.0, -1.0, -1.0, -0.714, -1.0, 0.689, -0.522, -0.5, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, ?, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.367, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
-1.0, -1.0, -1.0, -1.0, 1.0, 0.9, 1.0, -1.0, -1.0, -0.578, -1.0, -1.0, 0.062, -1.0, -1.0, -1.0, -1.0, -0.659, 1.0, -0.714, -1.0, -1.0, -1.0, -1.0, -0.6, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -0.5, -1.0, 0.056, -1.0, -0.6, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, ?, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, ?, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
1.0, -1.0, -1.0, -1.0, -1.0, 0.267, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.0, 0.078, -1.0, -1.0, -1.0, ?, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, ?, 1.0, 0.9, -1.0, -0.714, -1.0, 1.0, -1.0, -1.0, -1.0, -0.789, -1.0, -0.5, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.667, -1.0, 0.267, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
-1.0, -1.0, -1.0, -1.0, -1.0, -0.789, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.667, -1.0, -1.0, -1.0, -1.0, ?, 1.0, -1.0, 0.478, -1.0, -1.0, -1.0, -0.5, -1.0, 0.267, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -0.578, -1.0, -0.6, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -0.25, -1.0, 0.478, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
-1.0, -1.0, -1.0, -1.0, 1.0, 0.478, 1.0, -1.0, -1.0, -0.578, -1.0, -1.0, -0.627, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.25, -1.0, -1.0, -1.0, 1.0, -0.6, -1.0, -1.0, -0.789, -1.0, -1.0, -1.0, -0.667, -1.0, -1.0, -1.0, ?, -1.0, 1.0, -1.0, -1.0, -1.0, -0.367, -1.0, -0.6, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.714, -1.0, 0.056, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
1.0, -1.0, -1.0, -1.0, -1.0, 0.9, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.714, 0.078, -1.0, -1.0, -1.0, ?, 1.0, -1.0, 0.9, -1.0, -1.0, -1.0, -0.714, 1.0, 1.0, -1.0, 0.0, -1.0, 1.0, -1.0, -1.0, -1.0, -0.156, -1.0, -0.25, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.6, -1.0, -0.156, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
-1.0, -1.0, -1.0, -1.0, 1.0, 0.056, 1.0, -1.0, -1.0, -0.367, -1.0, -1.0, -0.704, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.2, -1.0, -1.0, -1.0, -1.0, -0.333, 1.0, -1.0, -0.578, -1.0, -1.0, -1.0, -0.667, -1.0, -0.367, -1.0, -0.333, -1.0, 1.0, -1.0, -1.0, -1.0, -0.578, -1.0, -0.5, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.2, -1.0, 0.478, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
1.0, -1.0, -1.0, -1.0, -1.0, 0.267, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.6, 0.078, -1.0, -1.0, -1.0, ?, 1.0, -1.0, -0.578, -1.0, -1.0, -1.0, -0.6, 1.0, 0.689, -1.0, -0.714, -1.0, 1.0, -1.0, -1.0, -1.0, -0.367, -1.0, -0.714, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.429, -1.0, -0.789, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.667, 0.078, -1.0, -1.0, -1.0, ?, 1.0, -1.0, 0.9, -1.0, -1.0, -1.0, 0.0, 1.0, -0.578, -1.0, -0.6, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, ?, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -0.667, -1.0, -0.367, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, N
